id,indexed_date,language,media_name,media_url,publish_date,title,url,Text
26ea2762b2a51ae92c2997fa5a0fea0a84530cce10bfca8e3c4909e5898d6a61,2025-07-10 20:23:02.616932+00:00,en,thehindu.com,thehindu.com,2019-05-01,The battle for Sabarimala,https://www.thehindu.com/opinion/op-ed/the-battle-for-sabarimala/article26995173.ece,"The will of the people of Kerala, more inscrutable than before, is safely sealed in rooms with extra security as demanded by the times. The long wait for the Lok Sabha election results will mark an anti-climax, with temples getting a break from the delirium of devotees. Offerings from candidates will quietly pour in, making it comfortable for temples to regenerate and repair the damage done. As activists leave the temples, devotees can return to their prayers in peace. The rhythms, the bells and the music will be heard again, without being immersed in political cacophony. Embracing Hinduism This is the first time that God and temple rituals came to the forefront as election issues in Kerala. Earlier, it was only entreaties and special prayers that marked the election process. The first signs of the change appeared when some of the communist conclaves featured Christ and Krishna, together with Karl Marx and Fidel Castro. The explanation was that divine teachings may have influenced communism, but that was the beginning of the efforts to end the monopoly of the BJP over Hinduism. Soon enough, every party began to create its own version of Hinduism to prove that the BJP version was"
876fd64c084dde12300e530ce3e1fc235c2122209b108ea9e4cc6db9a26cf6b2,2025-07-10 20:05:57.133978+00:00,en,indianexpress.com,indianexpress.com,2019-05-01,Pushing buttons,https://indianexpress.com/article/opinion/editorials/lok-sabha-elections-evm-election-commission-bjp-congress-5703588/,"The threat of punishment stifles free speech and has the effect of deterring complaints which, the petitioner has argued, are integral for improving any process. The threat of punishment stifles free speech and has the effect of deterring complaints which, the petitioner has argued, are integral for improving any process. The hard-pressed electronic voting machine (EVM) is again controversial, but now the issue is legal, rather than yet another allegation of malfunction. The Supreme Court has sent notices to the Election Commission on a petition seeking the withdrawal of penal provisions in the Conduct of Election rules, 1961, which threaten voters complaining of EVM malfunction or “deviant behaviour” with a jail term, if the allegation is not borne out. At present, under Rule 49MA read with Section 177 of the Indian Penal Code, which deals with supplying false information, the onus of proof lies with the complainant. The threat of punishment stifles free speech and has the effect of deterring complaints which, the petitioner has argued, are integral for improving any process. These effects were visible in Assam in the course of the ongoing election. H K Deka, a former director general of police of the state, refrained from challenging"
607abec0f466d84bf9c5c095775ee286d252b0c8f880a40652b18aa2f4c79034,2025-07-10 15:52:34.001698+00:00,en,hindustantimes.com,hindustantimes.com,2019-01-02,"Analysis| Narrative, not Opposition unity, is BJP’s bigger worry ahead of 2019 polls",https://www.hindustantimes.com/india-news/analysis-narrative-not-opposition-unity-is-bjp-s-bigger-worry-ahead-of-2019-polls/story-MHlysBJfuhX3wl2LqszdyI.html,"The most awaited number in 2019 will be the number of seats the Bharatiya Janata Party (BJP) wins in the next Lok Sabha elections. Both arithmetic and chemistry will matter in deciding this number. Attempts are underway to form a pre-poll alliance in as many seats as possible to prevent potential gains to the BJP from fragmentation of opposition votes. The BJP will hope to repeat its 2014 performance by leveraging Narendra Modi’s charisma. Which of these will matter more? The BJP won almost half of its 282 seats in 2014 with a vote share of 50% or more. This is 15 percentage points more than the share of BJP victories with a similar vote share between 1989 and 2009. (Sonu Mehta/HT PHOTO) Two sets of numbers can help answer this question. The first is the BJP’s vote share in seats where it emerged victorious in 2014. This tells us about the importance of chemistry. For example, in seats where the BJP has a more than 50% vote share, no pre-poll alliance can spoil its chances unless there is an erosion of its existing voter-base. The second is the share of seats won by the BJP where the combined vote"
a8d716956b8987ced2dd8c88485f997a4ce0b952d3422a0ad4aabb73753dc8b7,2025-07-10 12:46:01.053112+00:00,en,theprint.in,theprint.in,2018-12-31,Millennial voters will be the face of India & Indonesia in 2019,https://theprint.in/opinion/millennial-voters-will-be-the-face-of-india-indonesia-in-2019/171102/,"Half – 400 million in India, and 79 million in Indonesia – are from the millennial generation, born roughly between 1982 and 2001. Many will cast ballots for the first time. Although the threat of sectarian hatred looms large over both the Indian and Indonesian elections, economics will still take center stage. In the first half of 2019, a billion Asians will elect the next leaders of the region’s two largest democracies. The issue that will resonate most with younger voters is jobs. Indonesia’s President Joko Widodo will seek a second term on April 17, promising to “re-industrialize” the economy. The commodity boom that helped ameliorate high unemployment after the 1998 Asian crisis has faded. Without pushing into large-scale manufacturing and adding more value to the country’s raw-materials exports, it’s hard to see how municipalities with 9-percent-plus joblessness in West Java can close the gap with the national average of around 5 percent. Jokowi, as the president is known, wants to keep spending on infrastructure, even though foreign direct investment is set for its first annual decline since he came to power in 2014. But his opponent, the former general Prabowo Subianto, is striking a more nationalistic pose by vowing"
6e143f065d8e3da11bc44c6a8f0b628c3ab1d1debe6211112efcda27e5191431,2025-07-10 11:13:40.038641+00:00,en,thehindu.com,thehindu.com,2019-01-02,Ram Vilas Paswan: 'We need a long-term strategy to address agricultural distress',https://www.thehindu.com/opinion/interview/we-need-a-long-term-strategy-to-address-agricultural-distress/article25884074.ece,"Days after finalising the seat-sharing arrangement in Bihar for the 2019 general election with allies Bharatiya Janata Party (BJP) and Janata Dal (United), Union Minister of Consumer Affairs, Food and Public Distribution and Lok Janshakti Party president Ram Vilas Paswan takes stock of the electoral prospects of the National Democratic Alliance and of the proposed Opposition front to take on the NDA, and talks about his impending retirement. Excerpts: You reached an understanding for the 2019 Lok Sabha polls with the BJP and the JD(U) after a tussle, forcing your party to deliver an ultimatum. What was the sticking point? Each party wants to fight on more seats but that does not mean that we had any differences with the BJP or the JD(U). The word “ultimatum” was used by the media to refer to our talks, but we have always maintained that it is an internal matter of the alliance. It has been effectively settled and well ahead of the elections. We will fight the 2019 elections under the leadership of Narendra Modi. I had said it in 2013 and let me repeat it again, there is no vacancy at the top. There’s an assumption that the number of"
651ca6a097fb0bdd7e7b3a148f2109ba03630ff0f877b21bc1ab25557909890a,2025-07-10 10:24:25.033661+00:00,en,thehindu.com,thehindu.com,2019-01-04,Is the Modi charisma fading?,https://www.thehindu.com/opinion/op-ed/is-the-modi-charisma-fading/article25902617.ece,"Yes | Nilanjan Mukhopadhyay Leaders like Narendra Modi run the danger of becoming their own nemesis Nilanjan Mukhopadhyay Prime Minister Narendra Modi’s charisma has been visibly declining since mid-2017. The point that is open for debate is whether or not he can reverse the slide by playing the several cards he is adept at playing. Paradoxically, the onset of the fade-out of Mr. Modi’s charisma coincided with the beginning of the makeover of Rahul Gandhi. The scion is no longer a presumptive leader; he has emerged as Mr. Modi’s prime challenger. Regardless of how the political narrative concludes this year, Mr. Modi will surely rue his role in the emergence of the Congress president as a credible politician. Mr. Gandhi need not be formally named as the prime ministerial face of the Opposition because in its hurry to convert the electoral battle into a Modi versus Gandhi contest, the BJP willy-nilly elevated Mr. Gandhi’s political stock by unceasingly ridiculing him. Mr. Modi repeated the Congress leadership’s error of ceaselessly targeting him when he was Gujarat Chief Minister and elevating him from a regional leader to a national one. Leaders like Mr. Modi run the danger of becoming their own nemesis."
82c5f7270be310d17c5d5402e5cf5f1a0b33937858192f3b7903493c3b003e0b,2025-07-10 05:54:24.710838+00:00,en,indianexpress.com,indianexpress.com,2019-01-05,"Opinion News, The Indian Express",https://indianexpress.com/article/opinion/editorials/jammu-kashmir-elections-presidents-rule-bjp-mehbooba-mufti-omar-abdullah-pave-way-for-polls-burhan-wani-5523944/,"Ever since the killing of Hizbul commander Burhan Wani in 2016, a grim cycle made up of people’s protests, militancy and the actions of security forces has dented the legitimacy of mainstream politics in the Valley. Ever since the killing of Hizbul commander Burhan Wani in 2016, a grim cycle made up of people’s protests, militancy and the actions of security forces has dented the legitimacy of mainstream politics in the Valley. Amid the debate in Parliament over the dissolution of the Jammu and Kashmir Assembly and subsequent imposition of President’s rule on Thursday, Home Minister Rajnath Singh’s statement that the Union government was willing and ready to assist the Election Commission (EC) to conduct polls in the state alongside the Lok Sabha elections is a welcome signal of intent. The space for democratic politics has shrunk considerably in the Valley over the last few years. In this backdrop, and given the complicated security concerns, the conduct of polls would certainly require, and depend upon, a firm political commitment from the Centre. Having said that, however, the Union government, as well as other political actors in the state, must bear in mind that intent alone may not be sufficient to"
1e9d56f6e568d57f9b510bc9614ac543f20997059a4938299361a3c290e81e2d,2025-07-10 04:10:17.265882+00:00,en,thequint.com,thequint.com,2019-01-07,"2019 Polls: Modi’s Approval Ratings, Swing Voters to Shape Result",https://www.thequint.com/voices/opinion/2019-general-elections-factors-modi-popularity-alliances,"The Lok Sabha elections since 1989 has exhibited tendencies of the ‘see-saw game. The pivot of the see-saw in this case is the block of regional parties who, on an average, have bagged 230 odd seats, leaving 310 odd seats for the BJP and the Congress, each sitting on one end of the see-saw. BJP’s tally decreased from 182 in 1999 to 138 in 2004, while Congress’s increased from 114 to 145 during the same period BJP’s tally increased from 116 in 2009 to 282 in 2014, while Congress’s fell from 206 to 44 With a strong pivot, the BJP and Congress are likely to gain or lose seats at the expense of each other. With an average combined tally of 312 in last 8 elections, it is very difficult for either of them to get a majority on their own, as the majority of 272 accounts for 88 percent of their combined tally over the past 3 decades. On an average, BJP-Congress combine has bagged 57 percent of seats, while regional parties have bagged 43 percent of seats. 2014 clearly stands out as an outlier."
b126da3a5a1c15f38b53c1f2188ce806c7e5b50ae4131dca2a1c508aeadadf80,2025-07-10 00:36:08.349604+00:00,en,thehindu.com,thehindu.com,2019-01-10,Assam in flux: why the Citizenship (Amendment) Bill is so contentious,https://www.thehindu.com/opinion/op-ed/assam-in-flux/article25952818.ece,"More than 33 years after an anti-foreigners’ agitation from 1979 to 1985, Assam is in turmoil again — this time because of the Modi government’s bid to get the Citizenship (Amendment) Bill, 2016 passed in Parliament. Assam and the rest of the Northeast shut down on Tuesday after the Lok Sabha passed the Bill. What is the Bill about? Seeking to amend the Citizenship Act of 1955, the Bill was introduced in the Lok Sabha in 2016 for granting citizenship to minority Hindus, Sikhs, Buddhists, Jains, Parsis and Christians who came to India on or before December 31, 2014 due to religious persecution in Afghanistan, Bangladesh, and Pakistan. The Bill requires such immigrants to spend at least six years to be eligible for citizenship, instead of 12 years as is currently applicable. Why is there opposition in Assam? The Assamese and other indigenous communities in Assam say that the Bill is against the spirit of the Assam Accord as well as the National Register of Citizens being updated. The Assam Accord, signed in August 1985, prescribed March 24, 1971 as the cut-off date for detecting and deporting illegal migrants irrespective of religion. The same date applies for NRC inclusion. Some"
b7ba1cb7dae371851331cc2e57c5af1c91eea8a7a32f9a5dc2675cdbcc47d79a,2025-07-09 19:39:20.695526+00:00,en,thehindu.com,thehindu.com,2019-01-14,"Sharing, and not caring: on the SP, BSP tie up",https://www.thehindu.com/opinion/editorial/sharing-and-not-caring/article25986896.ece,"Sometimes, it is impossible to make new friends without making new enemies. In reaching an early agreement on seat-sharing in Uttar Pradesh for this year’s Lok Sabha election, the Samajwadi Party and the Bahujan Samaj Party have thrown a serious challenge to the ruling Bharatiya Janata Party in a State that could well determine which political formation forms the next Central government. In the process, however, they may have alienated the Congress, which, given its pan-Indian footprint, can be the only national-level force in an emerging anti-BJP coalition. The two biggest parties in U.P.'s opposition space have equally carved out 76 of the 80 seats between themselves, leaving four to the Congress and the Rashtriya Lok Dal, which has a support base in the western region of the State. Whether the seat sharing is final or just a bargaining tactic is difficult to say. But for now, the Congress has been pushed into a forlorn corner in India's most populous State. The party may have to strike out on its own in sheer desperation at being denied a reasonable number of seats. It is doubtful, or at least by no means certain, whether it will be content with contesting in"
bd15822c15a1943bc02498303d552e7cfd4a5bb7ef07332268a1e0ac4c00b880,2025-07-09 13:19:53.691155+00:00,en,firstpost.com,firstpost.com,2019-01-22,Google promises transparency in political ads ahead of 2019 General Elections,https://www.firstpost.com/tech/news-analysis/google-promises-transparency-in-political-ads-ahead-of-2019-general-elections-5941291.html,"After , Google on 22 January vowed to bring more transparency in political advertisements on its platform ahead of general elections in the country, saying it will provide details of advertisers as well as money spent on such ads. In a statement, Google said its updated election ads policy for India requires advertisers seeking to run poll ads to provide a ‘pre-certificate’ issued by the Election Commission of India (ECI) or anyone authorised by the ECI, for every ad they wish to run. Also, Google will verify the identity of advertisers before their election ads run on its platforms. [caption id=“attachment_5523211” align=“alignnone” width=“1024”] Representational image.[/caption] “To bring more transparency to the online election ads, Google will introduce an India-specific Political Advertising Transparency Report and searchable Political Ads Library. These will provide comprehensive information about who is purchasing election ads on Google platforms and how much money is being spent,” it said in the statement. The advertiser verification process will begin on 14 February, while the India Political Ads Transparency Report and Ads Library will go live in March 2019, it said. With **general elections** slated to be held in the coming months, the government had warned social media platforms of"
eaeb3b1f661b9a5e46a6c9af122431419301e03448c195c69b5710f1467091fc,2025-07-09 11:39:00.035307+00:00,en,hindustantimes.com,hindustantimes.com,2019-01-23,‘I have no doubt our EVMs are tamper-proof’,https://www.hindustantimes.com/analysis/i-have-no-doubt-our-evms-are-tamper-proof/story-jOMeR7VhB4zOtXFFBMEY9K.html,"In recent years and months, the credibility of Electronic Voting Machines (EVMs) has been challenged by sections of the political establishment. It has also become a subject of public discussion. In fact, often, the first question I am asked when I speak about elections is whether EVMs are really tamper-proof. Recently, at the Calicut book fair, I decided to ask my audience whether they believed that EVMs could be manipulated. Most hands went up. After my 45-minute lecture, I asked my audience again, whether they still believed that the machines could be rigged. I am happy to say that this time around, fewer hands were raised. EVMs are manufactured by two highly reputable public sector undertakings, exclusively for the Election Commission of India (ECI). These are standalone machines. (Praful Gangurde/ HT Photo) EVMs are manufactured by two highly reputable public sector undertakings, exclusively for the Election Commission of India (ECI). These are standalone machines. Unlike EVMs used in many other countries, these can neither be networked by wire or by wireless to any other machine or system, nor can they be influenced by signals from computers or mobile phones. The software is burnt into a one-time programmable chip which cannot"
df2e5700c7c3eef820e6645d534b195b9e3765f8393966a3f03dacd1c0a6a613,2025-07-09 11:13:57.642268+00:00,en,thequint.com,thequint.com,2019-01-26,"Modi Sir, Your TV Pals Messed up Priyanka Gandhi’s Ascension",https://www.thequint.com/voices/opinion/pm-modi-your-tv-friends-messed-up-priyanka-gandhi-political-ascension,"Prime Minister Modi has not coined a political acronym for a while now. Instead, his style is becoming more alliterative. There is a play on “M” with the battle between a Mazboot (strong, action-oriented, his own) vs Majboor (weak, constrained, Congress-led) government. Or the play on “daar” (identity marker) with Kaamdaar (son of the soil, workaholic, himself) vs Naamdaar (privileged, To The Manor Born, Rahul Gandhi). But there is a third, unspoken “M” – i.e, Magroor (arrogant, condescending) – that is on display every evening on Modi’s handpicked TV channels where news anchors and BJP spokesmen compete with each other to shout, scream, smear and sneer (you see, two guys can play the alliteration game!)."
d0873bd8273f54023a2a0c31a43941d1e9d2bbb99cba81413879786e45f15282,2025-07-09 09:14:23.996269+00:00,en,thehindu.com,thehindu.com,2015-03-21,Managers vs. ideologues in AAP,https://www.thehindu.com/opinion/lead/managers-vs-ideologues-in-aap/article7016170.ece,"The open war of attrition in the Aam Aadmi Party (AAP) merely days after its spectacular triumph in the Delhi Assembly elections was an unusual occurrence in Indian politics. Political parties in India normally enjoy what is called a “honeymoon period,” involving internal bonhomie and consolidation of success through party building following facile victories — even if they are won by simple majorities in polls. In the case of the AAP, the party >managed the second largest Assembly election victory in Indian history, grabbing more than 54 per cent of the vote share and 95 per cent of the seats on offer. The victory was made possible due to an overwhelming desire among the population of Delhi — especially the urban poor — for a welfare and delivery-oriented government that was not beholden to special interests and directly reached out to their needs. >The open squabble between a coterie of leaders close to AAP convener Arvind Kejriwal and the party’s ideologue-duo, social scientist Yogendra Yadav and advocate Prashant Bhushan, was, therefore, surprising. Reports suggest that a truce seems to be in the offing. But the question remains as to why this difference — which apparently emerged much before the elections"
6aa46e04d4826122055aff2339243e3ca549bfc1208ffe2f0f40dccf1ead123a,2025-07-09 08:24:22.014305+00:00,en,hindustantimes.com,hindustantimes.com,2019-02-01,OPINION | The budget has exposed the NDA government’s nervousness,https://www.hindustantimes.com/columns/the-budget-has-exposed-the-nda-government-s-nervousness/story-05AZ2FqswjUp6Uo1JCemTM.html,"What a difference five years make. In July 2014, when the National Democratic Alliance (NDA) unveiled its first full budget, finance minister Arun Jaitley made clear that the NDA was against “mindless populism”. “India,” he said in a media interaction, “has to make a choice between mindless populism and fiscal prudence…. the general elections of 2014 have proved that you don’t need populism to win elections.” The showstopper of this 2019 budget is the PM-Kisan Scheme (PMKS): a ₹6,000 per year direct income transfer for small and marginal farmers with a budgetary allocation of ₹75,000 crore (PTI) Five years later, as finance minister, Piyush Goyal, broke convention and converted an interim budget into a full budget, the turnaround is complete. Mindless populism is all that the NDA will go to the polls with. Fiscal prudence has been compromised in favour of pleasing every conceivable vote bank the NDA can appeal to. As Goyal stated in his speech, fiscal deficit targets have been sacrificed to make way for the farmer income transfer scheme without which “fiscal deficits would have been less than 3.3% of GDP this year and 3.1% for next year”. Add to this the tax cuts for the middle"
eed39af6dc5a8daf38d04e100bf84b55d8a5b9e0d24725a3b3710085304c743e,2025-07-09 07:38:16.704465+00:00,en,rediff.com,rediff.com,2019-02-02,Is Modi more popular in 2019?,https://www.rediff.com/news/column/is-modi-more-popular-in-2019/20190202.htm,"'In 2014, he was a relatively unknown quantity, and benefited from the apparent difference that he brought to national politics.''But, in 2019, he is an institution.' 'Through skilful propaganda, Narendra Damodardas Modi has become an uncle-teacher-guru figure to large swathes of the country,' believes Mihir Sharma. Illustration: Dominic Xavier/Rediff.com It is hard to have a conversation these days without the subject turning eventually to ""What will happen in 2019"". This will not be, naturally, a discussion about any of the other events that might take place in this new year; it is, always and everywhere, a question about the general election. And, in fact, it is usually a question about a single number: How many seats will the Bharatiya Janata Party win? Of course, the only correct answer to that question is: ""Nobody has the slightest idea"". But, for some reason, people seem to be extremely dissatisfied with that answer. So let's break down the uncertainties, so at least we know why we don't know what we desperately want to know. First, we don't know how much popularity the prime minister has gained or lost over the past couple of years. There are some indications that he is less popular"
bd2a009421a51a0ebd209ff589e73aee9545b915cf8bf78e33df1fcf3b315147,2025-07-09 07:38:16.667759+00:00,en,rediff.com,rediff.com,2019-02-02,Shiv ji ki baraat without a groom,https://www.rediff.com/news/column/shiv-ji-ki-baraat-without-a-groom/20190202.htm,"India is mushrooming with Deve Gowda wannabes because being a former prime minister is better than being a former chief minister, says Shekhar Gupta. IMAGE: West Bengal Chief Minister Mamata Banerjee, Karnataka CMH D Kumaraswamy, AP CM Nara Chandrababu Naidu, Samajwadi Party President Akhilesh Yadav, Delhi CM Arvind Kejriwal, BSP General Secretary Satish Chandra Mishra, National Conference President Farooq Abdullah and other Opposition leaders at Trinamool Congress's mega rally in Kolkata, January 19, 2019. Photograph: PTI Photo Here is a famous story from the rich folklore of The Indian Express -- where I worked for 25 years in two spells. One eminent friend asked the late Ramnath Goenka why he wasn't giving his editor an extension of contract. ""He is such a saint, I can't believe you don't want him for longer,"" complained the eminent friend. ""Bhai, he is Saint George Verghese, I agree. But my Indian Express is Shiv ji ki baraat. It is too much for a saint to handle,"" said the patriarch. Now, Shiv ji ki baraat is a millennia-old metaphor for a riotously merry mob of diverse living species, ghosts, spirits, apparitions and witches, high on the brew or concoction of their choice. Tell me if"
49ef17569c22b43416cf2e3679a58576caf0380617a9af2101f4d5fc0bbf54ef,2025-07-09 04:13:11.774399+00:00,en,thehindu.com,thehindu.com,2019-02-06,The 2019 election is going to be all about alliances: Ruchir Sharma,https://www.thehindu.com/opinion/interview/the-2019-election-is-going-to-be-all-about-alliances/article26186275.ece,"In his latest book, ‘Democracy on the Road: A 25 Year Journey Through India’, investor Ruchir Sharma has catalogued the 27 national and State elections that he has covered over a quarter of a century in his personal capacity. Mr. Sharma, who is the head of emerging markets and chief global strategist at Morgan Stanley Investment Management, discusses the 2019 general election, explains why India has the highest anti-incumbency rate among major democracies and why it can never be a China on economic reforms. Excerpts: There is a thread running through your book about India’s “deep distaste for incumbents”. Do you mean Indians instinctively throw out governments, whatever their record? The word anti-incumbency was coined in India. When I write for The New York Times or such publications, and I use the phrase, they don’t know what I’m talking about because the phrase was coined here. That’s because India has the highest rate of anti-incumbency among major democracies in the world. In the U.S. and the U.K., most incumbents tend to get re-elected. In the U.S., for example, two-thirds of Presidents and Governors who stand get re-elected; in India, two-thirds lose their elections. That’s what the data say. There are"
698c4c6783c472bd81862d53f75a16ce23eb97018e691610fed394076f716ac9,2025-07-09 02:47:54.978718+00:00,en,thequint.com,thequint.com,2019-02-07,Modi’s Kashmir Visit Is Fine But No Signs Of Assembly Polls Yet,https://www.thequint.com/voices/opinion/modi-kashmir-visit-jammu-kashmir-assembly-polls,"Given the lukewarm response to the recent municipal and Panchayat elections in Kashmir, restoration of a 2014-like peaceful situation is arguably pivotal to the Lok Sabha and Assembly elections. “Until that happens, none of the ex-MLAs and ex-ministers will dare to visit his constituency. Good turnout in the polls will happen only after the mainstream politicians fill up the space. Ideally the elections will follow the political activity. It’s not the other way round,” said a senior leader. “As of now, there’s tremendous fear of the gun and a social boycott. None of us stays at home, visits constituencies or holds a public meeting. It’s completely the reverse of the festival of democracy and enthusiastic electioneering in 2014”. EC’s decision to hold by-elections for Srinagar and Anantnag Lok Sabha seats in April 2017 proved to be disastrous. Eight people were killed on the day of polling in Srinagar-Budgam. CRPF men were herded out of polling stations by angry crowds. The turnout was a paltry 7 percent — the lowest in over 30 years. The violence and low voter turnout led to the cancellation of polling in Anantnag. It could not be held ever in the last 30 months."
d7e3b792694f357521c551ddd80cc99ad0ab45c57050e00ea01d5a683b39e54f,2025-07-08 07:02:51.145609+00:00,en,thequint.com,thequint.com,2019-02-18,Will Modi Pull Off an Indira (1971) or Succumb to a Vajpayee (2004),https://www.thequint.com/voices/opinion/narendra-modi-2019-lok-sabha-elections-indira-gandhi-atal-bihari-vajpayee,"For those who haven’t heard, a political debate is raging on whether the 2019 elections will be modelled on 1971, when Indira Gandhi trounced a hasty, ill-matched Opposition alliance, or on 2004, when the “invincible” Vajpayee crumbled before a seemingly weak, incoherent patchwork of parties. As with Modi in 2019, both elections were fought by towering incumbents against a bevy of disparate, but united, opponents. Arithmetically, it was a one-on-one contest in most Lok Sabha constituencies. But the two outcomes were like chalk and cheese."
df84efbed8ec9b12f050d31b1cec44346bf3d12d87979c4fc8508901ecd952b8,2025-07-07 18:54:50.976860+00:00,en,hindustantimes.com,hindustantimes.com,2019-02-25,Opinion | BJP needs another Modi wave | lok sabha elections,https://www.hindustantimes.com/lok-sabha-elections/bjp-needs-another-modi-wave/story-MUMjETWXiTep3HVWGYutUK.html,"What do the most recent state elections tell us about the likely fortunes of the Bharatiya Janata Party (BJP) in the 2019 national election? The BJP lost the elections in all three of the Hindi belt states that went to the polls in November and December. (Photo by Raj K Raj/ / Hindustan Times) (Raj K Raj/HT PHOTO) The BJP lost the elections in all three of the Hindi belt states that went to the polls in November and December, including two states (Chhattisgarh and Madhya Pradesh) it had controlled for 15 years. This continued a string of weaker-than-expected electoral performances (e.g., Bihar, Gujarat) in states where the BJP had a dominant performance in the 2014 national election. BJP partisans remind us that national elections are very different from state elections and that one should not extrapolate from these results — Modi’s charisma and popularity will loom large in 2019, they argue. Meanwhile, the Opposition sees these results as unmistakeable evidence that the BJP will be greatly weakened in 2019. Political punditry aside, what do state elections really tell us about national elections? It should be clear that state-level voter preferences play a major role even in national elections. Several"
bf3e23c568ab1b3f06ecb1724f9cb5af857d63096e07b16b2244a8fcd7f188e7,2025-07-07 16:18:57.297076+00:00,en,dnaindia.com,dnaindia.com,2019-02-27,55 years versus 55 months,https://www.dnaindia.com/analysis/column-55-years-versus-55-months-2724414,"With weeks to go before the General Election, it is advantageous for BJP as opposition fails to unite As a political commentator, most discussions with people hover around General Election 2019. And, the million-dollar question which comes up is inevitably this — ‘kiski sarkar banegi’ (who will form the next government). Elections are difficult to predict in a country as vast and unique as India. Opinion polls are predicting a hung house with NDA as the single, largest pre-poll coalition. Under the circumstances, five factors, which put BJP in a pole position to form the next government at the Centre, need to be highlighted. The General Election in India are increasingly becoming Presidential style. Though Rahul has been catching up with Modi on the popularity ratings, the Prime Minister is still comfortably ahead with a 10 per cent to 14 per cent lead. With just a couple of months to go for election, this lead is substantial. Even in opinion polls, which predict a hung house situation, 60 per cent respondents want to give the NDA another chance to form government. The second reason is that pan-India, the Mahagathbandhan has not shaped up yet. The opposition’s dream of organising one-on-one"
2033f5fd256e8ce8ccc1c1c7f48713cf75fb91aef6f53bda0587e51eae3dcaeb,2025-07-07 15:24:44.352844+00:00,en,thequint.com,thequint.com,2019-02-07,Why PM’s Last LS Speech Won’t Lead to Chants of ‘Modi Dobara’,https://www.thequint.com/voices/opinion/modi-last-ls-speech-wont-lead-modi-dobara,"As if Modi needed to prove anything, the Congress and the entire non-NDA political formations were reminded again that Modi alone has the capacity and capability to get another term in office. The fag end of 2018 may have seen the Congress wresting Madhya Pradesh, Rajasthan and Chhattisgarh, but the Grand Old Party is not too confident of crossing the 100 Lok Sabha seat mark in May 2019."
7c82546767bbdddba99703f4dfe03d2cd041e673ea7a675b77654dfaac16dad6,2025-07-07 15:21:54.735804+00:00,en,theprint.in,theprint.in,2018-10-31,The political dynasty nobody is talking about: Sardar Patel’s,https://theprint.in/opinion/the-political-dynasty-nobody-is-talking-about-sardar-patels/142422/,"Sardar Patel wanted his family to ensure that his name isn’t misused politically. But his family could not stay away from politics, and this is one political dynasty that is hardly talked about even today. Dahyabhai, the son Dahyabhai Patel was a Congressman and an elected member of the Bombay Municipal Corporation in 1939, when Sardar Patel was still around. He spent 18 years at the corporation, out of which he was a leader of the Congress party for six years. Also read: How an engineer and 2 high-flyers became Gandhi’s men As per Dahyabhai’s own account in the preface of his book Rajyasabha maan Pahelun Varsha (First Year in Rajya Sabha), he was all set to fight the 1957 Lok Sabha election as a Congress candidate. The president of Gujarat Provincial Congress Committee was also eager to field him as a candidate. Although Gujarat didn’t come into existence as a separate state then, the Congress had separate linguistic units for long. But according to Dahyabhai, the Congress under Prime Minister Jawaharlal Nehru was not willing to acknowledge Sardar Patel’s contribution and it became all too apparent at the annual session of Congress in January 1957. A member wanted to"
5bc6a520311b61f4953038051740e7974ca7c447a8e43dd4c05612db468d7d79,2025-07-07 15:19:17.936485+00:00,en,theprint.in,theprint.in,2018-12-10,"Elevating Yogi Adityanath is becoming PM Modi’s biggest blunder now, not demonetisation",https://theprint.in/opinion/the-factivist/elevating-yogi-adityanath-is-becoming-pm-modis-biggest-blunder-now-not-demonetisation/161048/,"In our politics today, it perfectly fits Uttar Pradesh chief minister Yogi Adityanath. He is going around rabble-rousing in other states as the BJP’s Grand National Polariser. He fires the imagination of the faithful and entertains them with cheap thrills. But they are going to vote BJP anyway. His inability to swing the vote of any of the rest is now evident. So far, I had maintained that Narendra Modi’s biggest blunder as prime minister was demonetisation. I have changed my mind. Demonetisation continues to be a blunder. Even if it paid rich dividends in the Uttar Pradesh elections soon after, Modi erred in gifting away that incredible success to Yogi Adityanath. Demonetisation broke his government’s economic momentum. Yogi Adityanath may wreck his immediate political future. The first issue with Adityanath isn’t that he is doing anything different from what he was hand-picked for. He was expected to polarise not just Uttar Pradesh but also the rest of the country, especially the Hindi heartland. He is doing that with aplomb. Just that he is defying two presumptions of his party bosses. One, that they will be able to control him. And two, that as he goes parachuting around the country"
